chrom	start	end	nSites	recombRate	CI95LO	CI95HI
NC_041728.1	40502000	40656000	914	3.355014935275301e-09	3.191586170309856e-09	3.518443700240747e-09
NC_041728.1	40656000	40810000	1362	3.4273603291308665e-09	3.2639315641654213e-09	3.590789094096312e-09
NC_041728.1	40810000	40964000	1460	3.6391694811400974e-09	3.475740716174652e-09	3.802598246105543e-09
NC_041728.1	40964000	41118000	1212	3.289868109255266e-09	3.126439344289821e-09	3.453296874220712e-09
NC_041728.1	41118000	41272000	1065	3.3040580380131666e-09	3.1406292730477213e-09	3.4674868029786122e-09
NC_041728.1	41272000	41426000	1106	3.221653767482043e-09	3.058225002516598e-09	3.385082532447489e-09
NC_041728.1	41426000	41580000	813	3.1874181164757255e-09	3.0239893515102802e-09	3.350846881441171e-09
NC_041728.1	41580000	41734000	832	3.176887397693347e-09	3.013458632727902e-09	3.3403161626587927e-09
NC_041728.1	41734000	41888000	937	3.371414681414325e-09	3.20798591644888e-09	3.534843446379771e-09
NC_041728.1	41888000	42042000	1046	3.2029563731073797e-09	3.0395276081419344e-09	3.3663851380728254e-09
NC_041728.1	42042000	42196000	984	3.1471168287311193e-09	2.983688063765674e-09	3.310545593696565e-09
NC_041728.1	42196000	42350000	1006	3.3040537989069407e-09	3.1406250339414955e-09	3.4674825638723864e-09
NC_041728.1	42350000	42504000	991	3.264424724061805e-09	3.10099595909636e-09	3.427853489027251e-09
NC_041728.1	42504000	42658000	1020	3.2908314424003265e-09	3.127402677434881e-09	3.454260207365772e-09
NC_041728.1	42658000	42812000	1019	3.3129360670864362e-09	3.149507302120991e-09	3.476364832051882e-09
NC_041728.1	42812000	42966000	968	3.333640610852818e-09	3.1702118458873727e-09	3.4970693758182636e-09
NC_041728.1	42966000	43120000	723	2.810489613034509e-09	2.647060848069064e-09	2.973918377999955e-09
NC_041728.1	43120000	43274000	717	2.756481122881089e-09	2.593052357915644e-09	2.9199098878465348e-09
NC_041728.1	43274000	43428000	630	2.5717976745804886e-09	2.4083689096150433e-09	2.7352264395459342e-09
NC_041728.1	43428000	43582000	533	2.838523017236174e-09	2.675094252270729e-09	3.00195178220162e-09
NC_041728.1	43582000	43736000	551	2.8758731380888015e-09	2.7124443731233563e-09	3.039301903054247e-09
NC_041728.1	43736000	43890000	555	2.888694052733733e-09	2.7252652877682877e-09	3.0521228176991787e-09
NC_041728.1	43890000	44044000	688	2.3821767909646677e-09	2.2187480259992224e-09	2.5456055559301133e-09
NC_041728.1	44044000	44198000	740	2.8623924507483594e-09	2.698963685782914e-09	3.025821215713805e-09
NC_041728.1	44198000	44352000	837	3.1688633537953516e-09	3.0054345888299063e-09	3.3322921187607972e-09
NC_041728.1	44352000	44506000	867	3.283338822145907e-09	3.119910057180462e-09	3.446767587111353e-09
NC_041728.1	44506000	44660000	535	2.9319760463013347e-09	2.7685472813358895e-09	3.0954048112667804e-09
NC_041728.1	44814000	44968000	726	2.4275896319424125e-09	2.2641608669769672e-09	2.591018396907858e-09
NC_041728.1	44968000	45122000	835	3.1967850283385722e-09	3.033356263373127e-09	3.360213793304018e-09
NC_041728.1	45122000	45276000	692	2.5135672143760797e-09	2.3501384494106345e-09	2.6769959793415254e-09
NC_041728.1	45276000	45430000	565	2.7976087816938043e-09	2.634180016728359e-09	2.96103754665925e-09
NC_041728.1	45430000	45584000	616	2.471678733360432e-09	2.3082499683949865e-09	2.6351074983258775e-09
NC_041728.1	45584000	45738000	589	2.559948428990917e-09	2.3965196640254716e-09	2.7233771939563625e-09
NC_041728.1	45738000	45892000	730	2.6859404180298267e-09	2.5225116530643815e-09	2.8493691829952724e-09
NC_041728.1	45892000	46046000	771	3.073869506981678e-09	2.9104407420162326e-09	3.2372982719471235e-09
NC_041728.1	46046000	46200000	929	3.273640278861541e-09	3.1102115138960956e-09	3.4370690438269865e-09
NC_041728.1	46200000	46354000	932	3.3344360499267336e-09	3.1710072849612884e-09	3.4978648148921793e-09
NC_041728.1	46354000	46508000	990	3.220462024403107e-09	3.0570332594376617e-09	3.3838907893685526e-09
NC_041728.1	46508000	46662000	942	3.3318639197970117e-09	3.1684351548315665e-09	3.4952926847624574e-09
NC_041728.1	46662000	46816000	948	3.338574160944797e-09	3.1751453959793517e-09	3.5020029259102426e-09
NC_041728.1	46816000	46970000	972	3.2497893670979366e-09	3.0863606021324913e-09	3.4132181320633823e-09
NC_041728.1	46970000	47124000	988	3.1436578678424595e-09	2.9802291028770143e-09	3.3070866328079052e-09
NC_041728.1	47124000	47278000	945	3.401285253448245e-09	3.2378564884828e-09	3.564714018413691e-09
NC_041728.1	47278000	47432000	851	3.1800512239178004e-09	3.016622458952355e-09	3.343479988883246e-09
NC_041728.1	47432000	47586000	941	3.352084390961049e-09	3.1886556259956036e-09	3.5155131559264945e-09
NC_041728.1	47586000	47740000	987	3.192696927165116e-09	3.029268162199671e-09	3.3561256921305618e-09
NC_041728.1	47740000	47894000	984	3.2231117054611272e-09	3.059682940495682e-09	3.386540470426573e-09
NC_041728.1	47894000	48048000	857	3.2432486134309245e-09	3.0798198484654792e-09	3.40667737839637e-09
NC_041728.1	48048000	48202000	895	3.2271973949875785e-09	3.0637686300221332e-09	3.390626159953024e-09
NC_041728.1	48202000	48356000	1006	3.3396486358157237e-09	3.1762198708502785e-09	3.5030774007811694e-09
NC_041728.1	48356000	48510000	817	3.2935147367246755e-09	3.1300859717592303e-09	3.4569435016901212e-09
NC_041728.1	48510000	48664000	865	3.369695394239351e-09	3.206266629273906e-09	3.5331241592047968e-09
NC_041728.1	48664000	48818000	809	3.209235732699493e-09	3.0458069677340477e-09	3.3726644976649386e-09
NC_041728.1	48818000	48972000	1063	3.173639088927853e-09	3.0102103239624076e-09	3.3370678538932985e-09
NC_041728.1	48972000	49126000	1005	3.3083987030384824e-09	3.144969938073037e-09	3.471827468003928e-09
NC_041728.1	49126000	49280000	958	3.4024599240136796e-09	3.2390311590482343e-09	3.5658886889791253e-09
NC_041728.1	49280000	49434000	790	2.9690376083471163e-09	2.805608843381671e-09	3.132466373312562e-09
NC_041728.1	49434000	49588000	948	3.378853526668337e-09	3.2154247617028917e-09	3.5422822916337826e-09
NC_041728.1	49588000	49742000	1032	3.176412722650255e-09	3.01298395768481e-09	3.339841487615701e-09
NC_041728.1	49742000	49896000	1098	3.1599385672306177e-09	2.9965098022651724e-09	3.3233673321960634e-09
NC_041728.1	49896000	50050000	860	3.348544282269947e-09	3.185115517304502e-09	3.5119730472353928e-09
NC_041728.1	50050000	50204000	927	3.3883351340660683e-09	3.224906369100623e-09	3.551763899031514e-09
NC_041728.1	50204000	50358000	824	3.193539475741084e-09	3.0301107107756386e-09	3.3569682407065296e-09
NC_041728.1	50358000	50512000	957	3.290352640594813e-09	3.1269238756293676e-09	3.4537814055602585e-09
NC_041728.1	50512000	50666000	656	2.675388788320623e-09	2.511960023355178e-09	2.838817553286069e-09
NC_041728.1	50666000	50820000	832	3.203915474635801e-09	3.040486709670356e-09	3.3673442396012468e-09
NC_041728.1	50820000	50974000	857	3.284647672406733e-09	3.1212189074412876e-09	3.4480764373721785e-09
NC_041728.1	50974000	51128000	870	3.3862185168711715e-09	3.2227897519057262e-09	3.549647281836617e-09
NC_041728.1	51128000	51282000	1111	3.1601237996956017e-09	2.9966950347301564e-09	3.3235525646610474e-09
NC_041728.1	51282000	51436000	1036	3.1784166365404017e-09	3.0149878715749564e-09	3.3418454015058473e-09
NC_041728.1	51436000	51590000	1075	3.393089842183147e-09	3.2296610772177015e-09	3.5565186071485925e-09
NC_041728.1	51590000	51744000	819	3.2949250933577285e-09	3.1314963283922833e-09	3.458353858323174e-09
NC_041728.1	51744000	51898000	684	2.451614489363434e-09	2.2881857243979887e-09	2.6150432543288796e-09
NC_041728.1	51898000	52052000	1097	3.179779576598337e-09	3.0163508116328917e-09	3.3432083415637826e-09
NC_041728.1	52052000	52206000	1019	3.216474822945333e-09	3.0530460579798878e-09	3.3799035879107787e-09
NC_041728.1	52206000	52360000	1033	3.143797953077178e-09	2.980369188111733e-09	3.3072267180426237e-09
NC_041728.1	52360000	52514000	1063	3.2738102550378632e-09	3.110381490072418e-09	3.437239020003309e-09
NC_041728.1	52514000	52668000	730	2.6591241016694104e-09	2.495695336703965e-09	2.822552866634856e-09
NC_041728.1	52668000	52822000	1151	3.1570098690995536e-09	2.9935811041341083e-09	3.3204386340649993e-09
NC_041728.1	52822000	52976000	1045	3.2659009965497957e-09	3.1024722315843505e-09	3.4293297615152414e-09
NC_041728.1	52976000	53130000	901	3.260200761780682e-09	3.096771996815237e-09	3.4236295267461278e-09
NC_041728.1	53130000	53284000	1185	3.1895629993718535e-09	3.0261342344064083e-09	3.3529917643372992e-09
NC_041728.1	53284000	53438000	1289	3.4203314566121476e-09	3.2569026916467023e-09	3.5837602215775933e-09
NC_041728.1	53438000	53592000	1236	3.2555361870980146e-09	3.0921074221325693e-09	3.4189649520634602e-09
NC_041728.1	53592000	53746000	1183	3.2673082899417776e-09	3.1038795249763324e-09	3.4307370549072233e-09
NC_041728.1	53746000	53900000	1414	3.5836244423027372e-09	3.420195677337292e-09	3.747053207268183e-09
NC_041728.1	53900000	54054000	1086	3.3023777866240015e-09	3.1389490216585563e-09	3.465806551589447e-09
NC_041728.1	54054000	54208000	1186	3.1532030019168847e-09	2.9897742369514395e-09	3.3166317668823304e-09
NC_041728.1	54208000	54362000	1379	3.4626886809180064e-09	3.299259915952561e-09	3.626117445883452e-09
NC_041728.1	54362000	54516000	1453	3.6067061959531093e-09	3.443277430987664e-09	3.770134960918555e-09
NC_041728.1	54516000	54670000	1367	3.46186737281069e-09	3.298438607845245e-09	3.6252961377761357e-09
NC_041728.1	54670000	54824000	1330	3.4168778957156946e-09	3.2534491307502493e-09	3.5803066606811402e-09
NC_041728.1	54824000	54978000	1327	3.409317906626465e-09	3.2458891416610198e-09	3.5727466715919107e-09
NC_041728.1	54978000	55132000	1187	3.3116540145677953e-09	3.14822524960235e-09	3.475082779533241e-09
NC_041728.1	55132000	55286000	1348	3.3897694423982567e-09	3.2263406774328114e-09	3.5531982073637024e-09
NC_041728.1	55286000	55440000	1293	3.364378961306668e-09	3.200950196341223e-09	3.5278077262721138e-09
NC_041728.1	55440000	55594000	1227	3.235654981117018e-09	3.0722262161515728e-09	3.3990837460824637e-09
NC_041728.1	55594000	55748000	1424	3.578236867831344e-09	3.4148081028658987e-09	3.74166563279679e-09
NC_041728.1	55748000	55902000	1341	3.3660477782029737e-09	3.2026190132375284e-09	3.5294765431684194e-09
NC_041728.1	55902000	56056000	1316	3.431044423259102e-09	3.2676156582936567e-09	3.5944731882245476e-09
NC_041728.1	56056000	56210000	1514	3.7531722891464566e-09	3.5897435241810113e-09	3.916601054111902e-09
NC_041728.1	56210000	56364000	1530	3.642343777807137e-09	3.478915012841692e-09	3.805772542772583e-09
NC_041728.1	56364000	56518000	1361	3.446480196127429e-09	3.2830514311619837e-09	3.6099089610928747e-09
NC_041728.1	56518000	56672000	1291	3.39289839710577e-09	3.2294696321403247e-09	3.5563271620712156e-09
NC_041728.1	56672000	56826000	1412	3.6789347541243127e-09	3.5155059891588675e-09	3.842363519089758e-09
NC_041728.1	56826000	56980000	1522	3.7012731363093963e-09	3.537844371343951e-09	3.864701901274842e-09
NC_041728.1	56980000	57134000	1342	3.37190399111036e-09	3.2084752261449145e-09	3.5353327560758055e-09
NC_041728.1	57134000	57288000	1373	3.4996010728600727e-09	3.3361723078946275e-09	3.6630298378255184e-09
NC_041728.1	57288000	57442000	1265	3.261394339808426e-09	3.097965574842981e-09	3.424823104773872e-09
NC_041728.1	57442000	57596000	1030	3.1902642494000134e-09	3.026835484434568e-09	3.353693014365459e-09
NC_041728.1	57596000	57750000	1303	3.440955756943715e-09	3.27752699197827e-09	3.6043845219091608e-09
NC_041728.1	57750000	57904000	1159	3.297008022390427e-09	3.1335792574249816e-09	3.4604367873558726e-09
NC_041728.1	57904000	58058000	1005	3.3786814665144395e-09	3.215252701548994e-09	3.542110231479885e-09
NC_041728.1	58058000	58212000	871	3.458836082317288e-09	3.295407317351843e-09	3.6222648472827338e-09
NC_041728.1	58212000	58366000	1092	3.2447348994966963e-09	3.081306134531251e-09	3.408163664462142e-09
NC_041728.1	58366000	58520000	972	3.309806457040063e-09	3.1463776920746177e-09	3.4732352220055086e-09
NC_041728.1	58520000	58674000	789	3.0744616337276602e-09	2.911032868762215e-09	3.237890398693106e-09
NC_041728.1	58674000	58828000	777	3.045314887443479e-09	2.8818861224780337e-09	3.2087436524089246e-09
NC_041728.1	58828000	58982000	821	3.3303901750446237e-09	3.1669614100791784e-09	3.4938189400100693e-09
NC_041728.1	58982000	59136000	978	3.2189150052765813e-09	3.055486240311136e-09	3.382343770242027e-09
NC_041728.1	59136000	59290000	1090	3.1901889191342524e-09	3.026760154168807e-09	3.353617684099698e-09
NC_041728.1	59290000	59444000	1112	3.2230114498499243e-09	3.059582684884479e-09	3.38644021481537e-09
NC_041728.1	59444000	59598000	1394	3.656192263784585e-09	3.49276349881914e-09	3.819621028750031e-09
NC_041728.1	59598000	59752000	1218	3.2780768031105074e-09	3.114648038145062e-09	3.441505568075953e-09
NC_041728.1	59752000	59906000	1047	3.26980284667444e-09	3.1063740817089947e-09	3.4332316116398856e-09
NC_041728.1	59906000	60060000	1013	3.304891434313855e-09	3.1414626693484097e-09	3.4683201992793006e-09
NC_041728.1	60060000	60214000	928	3.3232569950481505e-09	3.1598282300827053e-09	3.486685760013596e-09
NC_041728.1	60214000	60368000	1259	3.268357588566099e-09	3.1049288236006536e-09	3.4317863535315445e-09
NC_041728.1	60368000	60522000	1314	3.496712848457004e-09	3.3332840834915586e-09	3.6601416134224495e-09
NC_041728.1	60522000	60676000	859	3.2886347165831803e-09	3.125205951617735e-09	3.452063481548626e-09
NC_041728.1	60676000	60830000	951	3.314232364799497e-09	3.1508035998340517e-09	3.4776611297649426e-09
NC_041728.1	60830000	60984000	877	3.3432726185189247e-09	3.1798438535534794e-09	3.5067013834843704e-09
NC_041728.1	60984000	61138000	827	3.3113712676804395e-09	3.1479425027149943e-09	3.4748000326458852e-09
NC_041728.1	61138000	61292000	1032	3.1847833996124747e-09	3.0213546346470294e-09	3.3482121645779203e-09
NC_041728.1	61292000	61446000	1023	3.2613537237782787e-09	3.0979249588128334e-09	3.4247824887437244e-09
NC_041728.1	61446000	61600000	1051	3.2235034557972686e-09	3.0600746908318233e-09	3.3869322207627143e-09
NC_041728.1	61600000	61754000	970	3.2654965288949764e-09	3.102067763929531e-09	3.428925293860422e-09
NC_041728.1	61754000	61908000	1208	3.2790227229658584e-09	3.115593958000413e-09	3.442451487931304e-09
NC_041728.1	61908000	62062000	1392	3.6208199331427476e-09	3.4573911681773024e-09	3.784248698108193e-09
NC_041728.1	62062000	62216000	1389	3.6415862210641238e-09	3.4781574560986785e-09	3.8050149860295694e-09
NC_041728.1	62216000	62370000	1198	3.3755988962233397e-09	3.2121701312578944e-09	3.5390276611887854e-09
NC_041728.1	62370000	62524000	1140	3.2177494158353502e-09	3.054320650869905e-09	3.381178180800796e-09
NC_041728.1	62524000	62678000	1063	3.318279819984458e-09	3.1548510550190127e-09	3.4817085849499036e-09
NC_041728.1	62678000	62832000	1269	3.3500344872621023e-09	3.186605722296657e-09	3.513463252227548e-09
NC_041728.1	62832000	62986000	1257	3.307938220762702e-09	3.1445094557972566e-09	3.4713669857281475e-09
NC_041728.1	62986000	63140000	1289	3.4050244671917993e-09	3.241595702226354e-09	3.568453232157245e-09
NC_041728.1	63140000	63294000	1209	3.3873444863973223e-09	3.223915721431877e-09	3.550773251362768e-09
NC_041728.1	63294000	63448000	1394	3.660879397103211e-09	3.497450632137766e-09	3.824308162068657e-09
NC_041728.1	63448000	63602000	1422	3.651639613489622e-09	3.4882108485241768e-09	3.815068378455068e-09
NC_041728.1	63602000	63756000	1260	3.2711906222027733e-09	3.107761857237328e-09	3.434619387168219e-09
NC_041728.1	63756000	63910000	1542	3.6313258164547276e-09	3.4678970514892823e-09	3.794754581420173e-09
NC_041728.1	63910000	64064000	1325	3.319217628617119e-09	3.155788863651674e-09	3.4826463935825647e-09
NC_041728.1	64064000	64218000	1437	3.5970576306826055e-09	3.4336288657171603e-09	3.760486395648051e-09
NC_041728.1	64218000	64372000	1324	3.362967846352934e-09	3.1995390813874887e-09	3.5263966113183796e-09
NC_041728.1	64372000	64526000	1340	3.425779352217011e-09	3.262350587251566e-09	3.5892081171824567e-09
NC_041728.1	64526000	64680000	1515	3.697575287554687e-09	3.5341465225892416e-09	3.8610040525201326e-09
NC_041728.1	64680000	64834000	1393	3.639440544271777e-09	3.4760117793063317e-09	3.8028693092372226e-09
NC_041728.1	64834000	64988000	1399	3.6458525893866807e-09	3.4824238244212354e-09	3.809281354352126e-09
NC_041728.1	64988000	65142000	1506	3.623525141998576e-09	3.4600963770331307e-09	3.786953906964022e-09
NC_041728.1	65142000	65296000	1288	3.3692525649200628e-09	3.2058237999546175e-09	3.5326813298855085e-09
NC_041728.1	65296000	65450000	1577	3.595659923961947e-09	3.4322311589965017e-09	3.759088688927393e-09
NC_041728.1	65450000	65604000	1576	3.5902928260213345e-09	3.4268640610558892e-09	3.75372159098678e-09
NC_041728.1	65604000	65758000	1585	3.563904704327264e-09	3.400475939361819e-09	3.7273334692927094e-09
NC_041728.1	65758000	65912000	1575	3.599424699665836e-09	3.4359959347003905e-09	3.7628534646312815e-09
NC_041728.1	65912000	66066000	1644	3.531981328485892e-09	3.368552563520447e-09	3.695410093451338e-09
NC_041728.1	66066000	66220000	1501	3.6136863861565123e-09	3.450257621191067e-09	3.777115151121958e-09
NC_041728.1	66220000	66374000	1506	3.639781949604295e-09	3.4763531846388495e-09	3.8032107145697405e-09
NC_041728.1	66374000	66528000	1522	3.692002285889048e-09	3.528573520923603e-09	3.855431050854494e-09
NC_041728.1	66528000	66682000	1421	3.6298989902199236e-09	3.4664702252544784e-09	3.793327755185369e-09
NC_041728.1	66682000	66836000	1431	3.6185161212110802e-09	3.455087356245635e-09	3.781944886176526e-09
NC_041728.1	66836000	66990000	1350	3.4439085266073057e-09	3.2804797616418605e-09	3.6073372915727514e-09
NC_041728.1	66990000	67144000	1398	3.6955539678644184e-09	3.532125202898973e-09	3.858982732829864e-09
NC_041728.1	67144000	67298000	1472	3.657893688236119e-09	3.4944649232706737e-09	3.821322453201565e-09
NC_041728.1	67298000	67452000	1367	3.5172939488509183e-09	3.353865183885473e-09	3.680722713816364e-09
NC_041728.1	67452000	67606000	1617	3.5087420688215054e-09	3.34531330385606e-09	3.672170833786951e-09
NC_041728.1	67606000	67760000	1634	3.634919200450356e-09	3.4714904354849106e-09	3.7983479654158015e-09
NC_041728.1	67760000	67914000	1574	3.6119015426852877e-09	3.4484727777198425e-09	3.775330307650733e-09
NC_041728.1	67914000	68068000	1348	3.3579519992750128e-09	3.1945232343095675e-09	3.5213807642404585e-09
NC_041728.1	68068000	68222000	1374	3.533625053159396e-09	3.370196288193951e-09	3.6970538181248418e-09
NC_041728.1	68222000	68376000	1394	3.656577318429974e-09	3.4931485534645286e-09	3.8200060833954195e-09
NC_041728.1	68376000	68530000	1341	3.405112540989793e-09	3.2416837760243477e-09	3.5685413059552386e-09
